technology,island,suitable_area_ha,potential_mw,suitability_mean,weight_scenario,run_timestamp
solar,Isabela,468350.35544521495,360269.5041886269,0.5183323140307692,scenario_2,20260902_115517
solar,Floreana,17059.543838979254,13122.726029984042,0.744913532314727,scenario_2,20260902_115517
solar,Santa Cruz,100290.38794889531,77146.452268381,0.7162642055559718,scenario_2,20260902_115517
solar,San Cristobal,55427.39305421725,42636.456195551735,0.7355526145064043,scenario_2,20260902_115517
solar,TOTAL,641127.6802873068,493175.13868254365,,scenario_2,20260902_115517
